ts,side,symbol,score
2025-08-21 03:30:51.558491+00:00,usd,ETH,0.0845238438140925
2025-08-21 03:30:51.558491+00:00,usd,HBAR,-0.3347043452646233
2025-08-21 03:30:51.558491+00:00,usd,HYPE,-0.7894555336139825
2025-08-21 03:30:51.558491+00:00,usd,LINK,1.6122371359161196
2025-08-21 03:30:51.558491+00:00,usd,LTC,-0.2348476987683694
2025-08-21 03:30:51.558491+00:00,usd,SHIB,-0.0234287859512513
2025-08-21 03:30:51.558491+00:00,usd,SOL,1.028193128065361
2025-08-21 03:30:51.558491+00:00,usd,SUI,-0.0435424440595725
2025-08-21 03:30:51.558491+00:00,usd,TON,-0.6495126455540045
2025-08-21 03:30:51.558491+00:00,usd,TRX,-0.5650906839477746
2025-08-21 03:30:51.558491+00:00,usd,UNI,-0.1191570228995665
2025-08-21 03:30:51.558491+00:00,usd,XLM,-0.6463763492029266
2025-08-21 03:30:51.558491+00:00,usd,XRP,-0.4606973428240163
2025-08-21 08:36:26.173812+00:00,usd,ADA,0.1524555781482375
2025-08-21 08:36:26.173812+00:00,usd,AVAX,-0.2140684331303046
2025-08-21 08:36:26.173812+00:00,usd,BCH,0.0694534466705512
2025-08-21 08:36:26.173812+00:00,usd,BNB,0.8659754277666328
2025-08-21 08:36:26.173812+00:00,usd,BTC,-0.2171038550006741
2025-08-21 08:36:26.173812+00:00,usd,DOGE,-0.0528485423837914
2025-08-21 08:36:26.173812+00:00,usd,DOT,-0.252808729427434
2025-08-21 08:36:26.173812+00:00,usd,ETH,0.2435439357183743
2025-08-21 08:36:26.173812+00:00,usd,HBAR,-0.2893703198394104
2025-08-21 08:36:26.173812+00:00,usd,HYPE,-1.4134260942826529
2025-08-21 08:36:26.173812+00:00,usd,LINK,3.0797435957156853
2025-08-21 08:36:26.173812+00:00,usd,LTC,-0.1213456312988927
2025-08-21 08:36:26.173812+00:00,usd,SHIB,0.0727920790444962
2025-08-21 08:36:26.173812+00:00,usd,SOL,-0.1365559219735435
2025-08-21 08:36:26.173812+00:00,usd,SUI,-0.8152759232953679
2025-08-21 08:36:26.173812+00:00,usd,TON,-0.5963578327372532
2025-08-21 08:36:26.173812+00:00,usd,TRX,0.229634167000766
2025-08-21 08:36:26.173812+00:00,usd,UNI,0.201972218165983
2025-08-21 08:36:26.173812+00:00,usd,XLM,-0.5531069631095107
2025-08-21 08:36:26.173812+00:00,usd,XRP,-0.3092069785236822
2025-08-21 12:53:17.609254+00:00,usd,ADA,0.2043530017226545
2025-08-21 12:53:17.609254+00:00,usd,AVAX,-0.0265097491019285
2025-08-21 12:53:17.609254+00:00,usd,BCH,-0.4054248817658337
2025-08-21 12:53:17.609254+00:00,usd,BNB,1.30500678455343
2025-08-21 12:53:17.609254+00:00,usd,BTC,-0.054567723000838
2025-08-21 12:53:17.609254+00:00,usd,DOGE,0.5078520082530238
2025-08-21 12:53:17.609254+00:00,usd,DOT,0.1307384599153543
2025-08-21 12:53:17.609254+00:00,usd,ETH,-0.3005389118721477
2025-08-21 12:53:17.609254+00:00,usd,HBAR,0.1885782426588909
2025-08-21 12:53:17.609254+00:00,usd,HYPE,-1.0004978325773357
2025-08-21 12:53:17.609254+00:00,usd,LINK,0.6015457360462159
2025-08-21 12:53:17.609254+00:00,usd,LTC,0.3203695537671344
2025-08-21 12:53:17.609254+00:00,usd,SHIB,-0.0081499142244029
2025-08-21 12:53:17.609254+00:00,usd,SOL,0.1365721463564702
2025-08-21 12:53:17.609254+00:00,usd,SUI,-1.897485152629492
2025-08-21 12:53:17.609254+00:00,usd,TON,0.8792416013494088
2025-08-21 12:53:17.609254+00:00,usd,TRX,0.2080447201536635
2025-08-21 12:53:17.609254+00:00,usd,UNI,-0.1892300702018772
2025-08-21 12:53:17.609254+00:00,usd,XLM,-0.5821682468415577
2025-08-21 12:53:17.609254+00:00,usd,XRP,-0.0740073504991815
2025-08-24 03:48:43.503669+00:00,usd,ADA,-0.3040733371530263
2025-08-24 03:48:43.503669+00:00,usd,AVAX,0.4869596076013043
2025-08-24 03:48:43.503669+00:00,usd,BCH,0.3011565863113663
2025-08-24 03:48:43.503669+00:00,usd,BNB,-0.5471127982149186
2025-08-24 03:48:43.503669+00:00,usd,BTC,-0.3440279936874574
2025-08-24 03:48:43.503669+00:00,usd,DOGE,-0.0662331750001126
2025-08-24 03:48:43.503669+00:00,usd,DOT,0.1444095027907309
2025-08-24 03:48:43.503669+00:00,usd,ETH,0.944118850127152
2025-08-24 03:48:43.503669+00:00,usd,HBAR,-0.1845693941659487
2025-08-24 03:48:43.503669+00:00,usd,HYPE,-1.246183726215911
2025-08-24 03:48:43.503669+00:00,usd,LINK,0.8146962909947291
2025-08-24 03:48:43.503669+00:00,usd,LTC,-0.5725643526057143
2025-08-24 03:48:43.503669+00:00,usd,SHIB,-0.0155357480791679
2025-08-24 03:48:43.503669+00:00,usd,SOL,0.9052409820262228
2025-08-24 03:48:43.503669+00:00,usd,SUI,0.1223319841322757
2025-08-24 03:48:43.503669+00:00,usd,TON,-0.0819287585594311
2025-08-24 03:48:43.503669+00:00,usd,TRX,0.5396879286084225
2025-08-24 03:48:43.503669+00:00,usd,UNI,-0.1887551362495513
2025-08-24 03:48:43.503669+00:00,usd,XLM,-0.7243931996549473
2025-08-24 03:48:43.503669+00:00,usd,XRP,-0.0368126248085151
2025-08-24 04:16:10.910332+00:00,usd,ADA,0.2953980353345863
2025-08-24 04:16:10.910332+00:00,usd,AVAX,0.0467109469192116
2025-08-24 04:16:10.910332+00:00,usd,BCH,0.0559253075245006
2025-08-24 04:16:10.910332+00:00,usd,BNB,-0.0680831840676692
2025-08-24 04:16:10.910332+00:00,usd,BTC,-0.8456916971262533
2025-08-24 04:16:10.910332+00:00,usd,DOGE,0.3580705983856174
2025-08-24 04:16:10.910332+00:00,usd,DOT,0.0231302182363534
2025-08-24 04:16:10.910332+00:00,usd,ETH,0.9516661277570364
2025-08-24 04:16:10.910332+00:00,usd,HBAR,-0.1552939537202771
2025-08-24 04:16:10.910332+00:00,usd,HYPE,0.0333022985135814
2025-08-24 04:16:10.910332+00:00,usd,LINK,0.0610028039685271
2025-08-24 04:16:10.910332+00:00,usd,LTC,-0.1577942103316378
2025-08-24 04:16:10.910332+00:00,usd,SHIB,-0.4137214103898208
2025-08-24 04:16:10.910332+00:00,usd,SOL,1.7897109698170195
2025-08-24 04:16:10.910332+00:00,usd,SUI,-0.0371292100003024
2025-08-24 04:16:10.910332+00:00,usd,TON,-0.6410533676836221
2025-08-24 04:16:10.910332+00:00,usd,TRX,-0.0256583265912558
2025-08-24 04:16:10.910332+00:00,usd,UNI,0.5945451910403239
2025-08-24 04:16:10.910332+00:00,usd,XLM,-1.224015221248718
2025-08-24 04:16:10.910332+00:00,usd,XRP,-0.6945814084686923
2025-08-24 04:32:52.945821+00:00,usd,ADA,0.6344079078663829
2025-08-24 04:32:52.945821+00:00,usd,AVAX,0.4896702025745612
2025-08-24 04:32:52.945821+00:00,usd,BCH,-0.0750809069590789
2025-08-24 04:32:52.945821+00:00,usd,BNB,0.4185789927964806
2025-08-24 04:32:52.945821+00:00,usd,BTC,-0.8784371982054244
2025-08-24 04:32:52.945821+00:00,usd,DOGE,0.2510968591557915
2025-08-24 04:32:52.945821+00:00,usd,DOT,0.4701811211558504
2025-08-24 04:32:52.945821+00:00,usd,ETH,0.2008058826618556
2025-08-24 04:32:52.945821+00:00,usd,HBAR,-0.3847327455566193
2025-08-24 04:32:52.945821+00:00,usd,HYPE,-0.0089269951653635
2025-08-24 04:32:52.945821+00:00,usd,LINK,0.2840124742226543
2025-08-24 04:32:52.945821+00:00,usd,LTC,0.0843300988704809
2025-08-24 04:32:52.945821+00:00,usd,SHIB,-0.489404165621733
2025-08-24 04:32:52.945821+00:00,usd,SOL,2.0097876225013214
2025-08-24 04:32:52.945821+00:00,usd,SUI,0.4460358221876281
2025-08-24 04:32:52.945821+00:00,usd,TON,-1.1352749902859425
2025-08-24 04:32:52.945821+00:00,usd,TRX,-0.4161335846200996
2025-08-24 04:32:52.945821+00:00,usd,UNI,-0.1356940730162593
2025-08-24 04:32:52.945821+00:00,usd,XLM,-1.1862059177657605
2025-08-24 04:32:52.945821+00:00,usd,XRP,-0.632585373367486
2025-08-24 04:59:20.033681+00:00,usd,ADA,0.7550611920761083
2025-08-24 04:59:20.033681+00:00,usd,AVAX,0.5893356931843027
2025-08-24 04:59:20.033681+00:00,usd,BCH,-0.0257105912375448
2025-08-24 04:59:20.033681+00:00,usd,BNB,-0.1744858715614946
2025-08-24 04:59:20.033681+00:00,usd,BTC,-0.5068069877638242
2025-08-24 04:59:20.033681+00:00,usd,DOGE,-0.2164858870575148
2025-08-24 04:59:20.033681+00:00,usd,DOT,-0.0900424005543584
2025-08-24 04:59:20.033681+00:00,usd,ETH,0.4868161976942214
2025-08-24 04:59:20.033681+00:00,usd,HBAR,-0.4379038913101495
2025-08-24 04:59:20.033681+00:00,usd,HYPE,-0.3182634557714115
2025-08-24 04:59:20.033681+00:00,usd,LINK,-0.2565981984920483
2025-08-24 04:59:20.033681+00:00,usd,LTC,0.653353747190189
2025-08-24 04:59:20.033681+00:00,usd,SHIB,-0.7054704103211463
2025-08-24 04:59:20.033681+00:00,usd,SOL,2.157691665012213
2025-08-24 04:59:20.033681+00:00,usd,SUI,0.6651883294069438
2025-08-24 04:59:20.033681+00:00,usd,TON,-0.9941912136361902
2025-08-24 04:59:20.033681+00:00,usd,TRX,-0.1265140300222358
2025-08-24 04:59:20.033681+00:00,usd,UNI,-0.1348102483763014
2025-08-24 04:59:20.033681+00:00,usd,XLM,-0.9630941345249682
2025-08-24 04:59:20.033681+00:00,usd,XRP,-0.4108583652279087
2025-08-24 05:04:14.084019+00:00,usd,ADA,0.447034871008487
2025-08-24 05:04:14.084019+00:00,usd,AVAX,0.857187778901632
2025-08-24 05:04:14.084019+00:00,usd,BCH,-0.0906492783340774
2025-08-24 05:04:14.084019+00:00,usd,BNB,-0.03351263215186
2025-08-24 05:04:14.084019+00:00,usd,BTC,-0.4755133816943325
2025-08-24 05:04:14.084019+00:00,usd,DOGE,-0.2779451481417571
2025-08-24 05:04:14.084019+00:00,usd,DOT,0.0461583464659235
2025-08-24 05:04:14.084019+00:00,usd,ETH,0.423467554961747
2025-08-24 05:04:14.084019+00:00,usd,HBAR,-0.4945634755808566
2025-08-24 05:04:14.084019+00:00,usd,HYPE,-0.3591015073968243
2025-08-24 05:04:14.084019+00:00,usd,LINK,-0.640941069994302
2025-08-24 05:04:14.084019+00:00,usd,LTC,0.5084343331870663
2025-08-24 05:04:14.084019+00:00,usd,SHIB,-0.6602539079675127
2025-08-24 05:04:14.084019+00:00,usd,SOL,2.391359058124192
2025-08-24 05:04:14.084019+00:00,usd,SUI,0.862804648357163
2025-08-24 05:04:14.084019+00:00,usd,TON,-1.208406606158789
